n
"(:URL {full_url: http://nethack.org/common/links.html#mirror,content_type: text/html,page_title: NetHack 3.6.7: Links,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.2.2/nethack-322.tgz,content_type: application/x-gzip,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/index.html,content_type: text/html,page_title: NetHack 3.3.0: Main Page,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/info.html#Y2K,content_type: text/html,page_title: NetHack 3.3.0: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/info.html#Basic,content_type: text/html,page_title: NetHack 3.3.0: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/info.html#Common,content_type: text/html,page_title: NetHack 3.3.0: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/info.html#not,content_type: text/html,page_title: NetHack 3.3.0: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/license.html,content_type: text/html,page_title: NetHack 3.3.0: NetHack General Public License,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/info.html#Docs,content_type: text/html,page_title: NetHack 3.3.0: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/Guidebook.html,content_type: text/html,page_title: NetHack 3.3.0: A Guide to the Mazes of Menace,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/downloads.html,content_type: text/html,page_title: NetHack 3.3.0: Downloads,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/links.html,content_type: text/html,page_title: NetHack 3.3.0: Links,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/previous.html,content_type: text/html,page_title: NetHack 3.3.0: Previous,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/ports/amiga.html,content_type: text/html,page_title: NetHack: Amiga Port News,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/ports/atari.html,content_type: text/html,page_title: NetHack: Atari Port News,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/download-src.html,content_type: text/html,page_title: NetHack 3.3.0: Download Source,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v330/release330.html,content_type: text/html,page_title: NetHack 3.3.0: Release Notes,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/common/scrn3b.map,content_type: unknown,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/index.html,content_type: text/html,page_title: NetHack 3.3.1: Information on this version,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/release.html,content_type: text/html,page_title: NetHack 3.3.1: Release Notes,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/downloads.html,content_type: text/html,page_title: NetHack 3.3.1: Downloads,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/ports/download-msdos.html,content_type: text/html,page_title: NetHack 3.3.1: Download Binaries for MS-DOS, Windows 3.1,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#N331-3,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#Core,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#PC,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#Mac,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#win32,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#Source,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#X11,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#Gnome,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#Amiga,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html#Qt,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.3.1/nh331rm2.zip,content_type: application/zip,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/ports/download-nt.html,content_type: text/html,page_title: NetHack 3.3.1: Download Binaries for Windows NT/95/98,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/ports/download-os2.html,content_type: text/html,page_title: NetHack 3.3.1: Download OS/2 Binaries,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.3.1/nh331os2.zip,content_type: application/zip,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.3.1/nh331os2x11.zip,content_type: application/zip,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/ports/download-mac.html,content_type: text/html,page_title: NetHack 3.3.1: Download Binaries for Macintosh,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.3.1/nethack-331-fat.sit,content_type: application/x-stuffit,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/ports/download-linux.html,content_type: text/html,page_title: NetHack 3.3.1: Download Linux Binaries,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/download-src.html,content_type: text/html,page_title: NetHack 3.3.1: Download Source,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.3.1/nethack-331.tgz,content_type: application/x-gzip,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/common/gone.html,content_type: text/html,page_title: NetHack 3.6.7: Dead Link,domain: nethack.org})"
"(:URL {full_url: https://nethack.org/common/gone.html,content_type: text/html,page_title: NetHack 3.6.7: Dead Link,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/common/bit-bucket.html?site=ftp://members.aol.com,content_type: text/html,page_title: NetHack 3.6.7: The Great Internet Bit Bucket,domain: nethack.org})"
"(:URL {full_url: https://nethack.org/common/bit-bucket.html?site=ftp://members.aol.com,content_type: text/html,page_title: NetHack 3.6.7: The Great Internet Bit Bucket,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/ports/download-amiga.html,content_type: text/html,page_title: NetHack 3.3.1: Download Amiga Binaries,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.3.1/nh331am000.lha,content_type: application/x-lha,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.3.1/nh331am020.lha,content_type: application/x-lha,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/ports/download-atari.html,content_type: text/html,page_title: NetHack 3.3.1: Download Atari Binaries,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v331/bugs.html,content_type: text/html,page_title: NetHack 3.3.1: Known Bugs,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/common/info.html#Basic,content_type: text/html,page_title: NetHack 3.6.7: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/common/info.html#Common,content_type: text/html,page_title: NetHack 3.6.7: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/common/info.html#macosx,content_type: text/html,page_title: NetHack 3.6.7: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/common/info.html#not,content_type: text/html,page_title: NetHack 3.6.7: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/common/info.html#Docs,content_type: text/html,page_title: NetHack 3.6.7: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/common/info.html,content_type: text/html,page_title: NetHack 3.6.7: Information,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v367/ports/download-msdos.html,content_type: text/html,page_title: NetHack 3.6.7: Download Binaries for Microsoft MS-DOS and Windows 3.1,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v367/ports/download-win.html,content_type: text/html,page_title: NetHack 3.6.7: Download for Microsoft Windows 10/11,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/nethack-367-win-x86.zip,content_type: application/zip,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v367/bugmore/WinFilePaths.txt,content_type: text/plain,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v367/Guidebook.html#toc_1,content_type: text/html,page_title: NetHack 3.6.7: Guidebook for NetHack 3.6,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v367/Guidebook.html#toc_2,content_type: text/html,page_title: NetHack 3.6.7: Guidebook for NetHack 3.6,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v367/Guidebook.html#toc_3,content_type: text/html,page_title: NetHack 3.6.7: Guidebook for NetHack 3.6,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v367/Guidebook.html#toc_3.1,content_type: text/html,page_title: NetHack 3.6.7: Guidebook for NetHack 3.6,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/nh367dos.zip,content_type: application/zip,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/v367/download-src.html,content_type: text/html,page_title: NetHack 3.6.7: Download the Source,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/nethack-367-src.tgz,content_type: application/x-gzip,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/,content_type: text/html;charset=UTF-8,page_title: Index of /download/3.6.7,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/debug-symbols-win-367/,content_type: text/html;charset=UTF-8,page_title: Index of /download/3.6.7/debug-symbols-win-367,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/debug-symbols-win-367/NetHack.PDB,content_type: chemical/x-pdb,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/debug-symbols-win-367/NetHackW.PDB,content_type: chemical/x-pdb,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/announce.367,content_type: unknown,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/dgn_comp.txt,content_type: text/plain,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/dlb.txt,content_type: text/plain,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/lev_comp.txt,content_type: text/plain,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/makedefs.txt,content_type: text/plain,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/nethack-367-Guidebook.pdf,content_type: application/pdf,page_title: ,domain: nethack.org})"
"(:URL {full_url: http://nethack.org/download/3.6.7/nethack-367-Guidebook.txt,content_type: text/plain,page_title: ,domain: nethack.org})"
"(:URL {full_url: https://nethack.org/,content_type: text/html,page_title: NetHack 3.6.7: NetHack Home Page,domain: nethack.org})"
"(:URL {full_url: http://legacy.nina.chat,content_type: text/html; charset=utf-8,page_title: NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/,content_type: text/html; charset=utf-8,page_title: NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/connect/,content_type: text/html; charset=utf-8,page_title: Connect | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/aimexpress/,content_type: text/html; charset=utf-8,page_title: AIM Express | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/download/,content_type: text/html; charset=utf-8,page_title: Downloads | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/weather/,content_type: text/html; charset=utf-8,page_title: Weather for Burleson | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/weather/extras/,content_type: text/html; charset=utf-8,page_title: Weather Extras | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/weather/about/,content_type: text/html; charset=utf-8,page_title: About | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/download/aim/,content_type: text/html; charset=utf-8,page_title: NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/download/aim/lang/en,content_type: text/html; charset=utf-8,page_title: NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/download/yahoo/,content_type: text/html; charset=utf-8,page_title: NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/download/yahoo/lang/en,content_type: text/html; charset=utf-8,page_title: NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/patcher/,content_type: text/html; charset=utf-8,page_title: Patcher | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/quickbuddy/,content_type: text/html; charset=utf-8,page_title: QuickBuddy | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/connect/aim/,content_type: text/html; charset=utf-8,page_title: Connect to AIM | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/connect/icq/,content_type: text/html; charset=utf-8,page_title: Connect to ICQ | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/connect/aol/,content_type: text/html; charset=utf-8,page_title: Connect to AOL | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://legacy.nina.chat/connect/yahoo/,content_type: text/html; charset=utf-8,page_title: Connect to Yahoo | NINA,domain: legacy.nina.chat})"
"(:URL {full_url: http://gato.nukley.com,content_type: text/html,page_title: ,domain: gato.nukley.com})"
"(:URL {full_url: http://gato.nukley.com/page2.html,content_type: text/html,page_title: ,domain: gato.nukley.com})"
"(:URL {full_url: http://gato.nukley.com/page3.html,content_type: text/html,page_title: ,domain: gato.nukley.com})"
"(:URL {full_url: http://oldavista.com,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Home,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Home,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/faq,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Support Old&#039;aVista,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/advanced_search,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Advanced Search,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/why,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Why Make This Site?,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/whatsnew,content_type: text/html; charset=UTF-8,page_title: Old'aVista: What&#039;s new,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/contribute,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Support Old&#039;aVista,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/supporters,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Supporters,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/faq#whatisoldavista,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Support Old&#039;aVista,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/faq#acquiredata,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Support Old&#039;aVista,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/faq#looksfamiliar,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Support Old&#039;aVista,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/faq#doesoldavistacompetewiththeoldnet,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Support Old&#039;aVista,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/faq#doesoldavistacompetewithfrogfind,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Support Old&#039;aVista,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/faq#whyismysearchslow,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Support Old&#039;aVista,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/search?q=youtube&s=0,content_type: text/html; charset=UTF-8,page_title: Old'aVista: Support Old&#039;aVista,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/go?id=ac40fd29e04a798345428ded9ea202c2&t=2,content_type: text/html; charset=iso-8859-1,page_title: Tang Zhu-En John's Papa's Favourite Links,domain: oldavista.com})"
"(:URL {full_url: http://oldavista.com/go?id=ac40fd29e04a798345428ded9ea202c2&t=1,content_type: text/html,page_title: Tang Zhu-En John's Papa's Favourite Links,domain: oldavista.com})"
"(:URL {full_url: http://retronetwork.net,content_type: text/html,page_title: Retro Network - Welcome,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/sitemap/,content_type: text/html,page_title: Retro Network - Site Map,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/sitemap/protoweb,content_type: text/html,page_title: Retro Network - Site Map for Protoweb,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/,content_type: text/html,page_title: Retro Network - Welcome,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp,content_type: text/html; charset=UTF-8,page_title: Index of /ftp,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/html4/,content_type: text/html; charset=UTF-8,page_title: Retro Network HTML 4 - Home,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/html4/whatsnew.html,content_type: text/html,page_title: Retro Network HTML 4 - Whats New?,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/html4/retrositelist.php,content_type: text/html; charset=UTF-8,page_title: Retro Network HTML 4 - Retro Site List,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/html4/downloads.html,content_type: text/html,page_title: Retro Network HTML 4 - Downloads,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/html4/githublinks.php,content_type: text/html; charset=UTF-8,page_title: Retro Network HTML 4 - Github Links,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/razorback,content_type: text/html,page_title: Retro Network - Razorback95 links,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/protoweb,content_type: text/html,page_title: Retro Network. Now on Protoweb!,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/protoweb/setup,content_type: text/html,page_title: Retro Network - Protoweb Setup,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/html4/whatsnewlegacy.html,content_type: text/html,page_title: Retro Network HTML 4 - Whats New? (Legacy),domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/html4/index.php,content_type: text/html; charset=UTF-8,page_title: Retro Network HTML 4 - Home,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/razorback/news,content_type: text/html,page_title: Retro Network - RAZORBACK IS DEAD!,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/RazorbackDEAD.png,content_type: image/png,page_title: ,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/wizard/,content_type: text/html,page_title: Retro Network Starter kit wizzard - Step 1,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/wizard/mac,content_type: text/html,page_title: Retro Network Starter kit wizzard - Step 2w,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/?ND,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/?NA,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/?MA,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/?SA,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/PC/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/PC/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/MACINTOSH/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/MACINTOSH/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/About%20The%20Starter%20Pack.txt,content_type: text/plain,page_title: ,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/?MD,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/?SD,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/?ND,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/?MA,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/?SA,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Abandonware/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Abandonware/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Freeware/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Freeware/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/j2me/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/j2me/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Retro%20Proxys/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Retro Proxys/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Shareware/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Shareware/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/MACINTOSH/?ND,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/MACINTOSH/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/MACINTOSH/?MA,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/MACINTOSH/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/MACINTOSH/?SA,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/MACINTOSH/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/MACINTOSH/File%20extractor/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/MACINTOSH/File extractor/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/MACINTOSH/Media%20Player/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/MACINTOSH/Media Player/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/MACINTOSH/Web%20Browser/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/MACINTOSH/Web Browser/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/PC/?ND,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/PC/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/PC/?MA,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/PC/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/PC/?SA,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/PC/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/PC/win9x/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/PC/win9x/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/PC/windowsxp/,content_type: text/html; charset=UTF-8,page_title: Index of /ftp/Software/Starter Pack/PC/windowsxp/,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/ftp/Software/Starter%20Pack/wizard/windows,content_type: text/html,page_title: Retro Network Starter kit wizzard - Step 2w,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/images/simplepie-teaser.jpg,content_type: image/jpeg,page_title: ,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/html4/retrositelist.html,content_type: text/html,page_title: Retro Network HTML 4 - Retro Site List,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/html4/index.html,content_type: text/html,page_title: Retro Network HTML 4 - Home,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/text,content_type: text/html,page_title: Retro Network - Home,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/text/whatsnew.html,content_type: text/html,page_title: Retro Network - Whats New,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/text/index.html,content_type: text/html,page_title: Retro Network - Home,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/text/sitelist.php,content_type: text/html; charset=UTF-8,page_title: PHP RSS Feed Read and List,domain: retronetwork.net})"
"(:URL {full_url: http://retronetwork.net/text/downloads.html,content_type: text/html,page_title: Retro Network - Downloads,domain: retronetwork.net})"
"(:URL {full_url: http://retrosite.org,content_type: text/html; charset=utf-8,page_title: RetroSite,domain: retrosite.org})"
"(:URL {full_url: http://retrosite.org/JarHeadgamer/index.htm,content_type: text/html; charset=utf-8,page_title: JarHead's Subsite,domain: retrosite.org})"
"(:URL {full_url: http://retrosite.org/JarHeadgamer/mikey/index.htm,content_type: text/html; charset=utf-8,page_title: mikey's memorial page,domain: retrosite.org})"
"(:URL {full_url: http://retrosite.org/JarHeadgamer/MIDI/index.htm,content_type: text/html; charset=utf-8,page_title: JarHead's Music Warehouse,domain: retrosite.org})"
"(:URL {full_url: http://retrosite.org/JarHeadgamer/MIDI/roxanne.mid,content_type: audio/midi,page_title: ,domain: retrosite.org})"
"(:URL {full_url: http://retrosite.org/JarHeadgamer/MIDI/64credits.mid,content_type: audio/midi,page_title: ,domain: retrosite.org})"
"(:URL {full_url: http://retrosite.org/JarHeadgamer/MIDI/Daytona_USA_-_The_King_of_Speed.mid,content_type: audio/midi,page_title: ,domain: retrosite.org})"
"(:URL {full_url: http://retrosite.org/JarHeadgamer/MIDI/Lets_Go_Away-Intermediate_Track.mid,content_type: audio/midi,page_title: ,domain: retrosite.org})"
"(:URL {full_url: http://retrosite.org/JarHeadgamer/MIDI/mariobtitle.mid,content_type: audio/midi,page_title: ,domain: retrosite.org})"
